QuestionID,カテゴリ番号,うわさの内容,interest_データ数,interest_平均値,interest_SD,AOI_データ数,AOI_平均値,AOI_SD,privacy_データ数,privacy_平均値,privacy_SD,polarity_データ数,polarity_平均値,polarity_SD
10.0,13,Aさんは一人でカラオケに行った,48,3.6666666666666665,1.7422574416279013,48,2.9791666666666665,1.2630524210972864,48,3.7916666666666665,1.7498733490137657,48,4.729166666666667,1.1803278183899792
10.0,14,Aさんは登山にハマっている,48,4.354166666666667,1.7441645361255385,48,3.2291666666666665,1.4178134699109728,48,2.6041666666666665,1.454846388518182,48,5.958333333333333,0.7978250577006437
10.0,15,Aさんはゲームをするつもりだ,48,3.6875,1.6393596310755,48,1.7291666666666667,0.8688359376342707,48,2.9375,1.7431476787086153,48,5.041666666666667,1.0710570108856838
10.0,16,Aさんは投資を始めた,48,4.479166666666667,1.8333736294733347,48,2.875,1.0644147328012026,48,4.479166666666667,1.7502532744784953,48,5.104166666666667,0.9506903053768813
10.0,17,Aさんは別荘を持っている,48,5.291666666666667,1.6105811470415494,48,5.625,1.1415741278435239,48,4.75,1.8160044990102673,48,5.979166666666667,0.7290210087546681
10.0,18,Aさんは朝食後の新聞を読んでいる,47,2.6382978723404253,1.5662962670898892,47,2.851063829787234,1.4291792020209928,47,2.25531914893617,1.4060132522472581,47,4.872340425531915,0.9235334149599792
10.0,19,Aさんは恋愛禁止のバイト先で彼氏を作った,48,4.208333333333333,2.0312278367585206,48,4.479166666666667,1.3044862579433796,48,6.354166666666667,0.8118689584371105,48,3.1666666666666665,1.2087153956996737
10.0,20,Aさんは貴重なギターを売った,48,4.020833333333333,1.8391670563037248,48,5.041666666666667,1.5011815677294935,48,5.0,1.571014037614871,48,3.375,1.1782605282111531
10.0,21,Aさんは映画鑑賞を毎週の楽しみにしている,48,4.791666666666667,1.7619903317209242,48,2.7083333333333335,1.254071383718245,48,2.5208333333333335,1.6241473485891227,48,6.104166666666667,0.9048235594627633
10.0,22,Aさんはライブに行くのが好き,48,5.208333333333333,1.675332083096507,48,2.3333333333333335,1.0784806754763328,48,2.6458333333333335,1.6693683776032908,48,6.1875,0.8418887074576312
10.0,23,Aさんは読書が好き,48,4.479166666666667,1.6501396889075186,48,1.7916666666666667,0.9215697369932695,48,2.1875,1.4536271581439366,48,5.958333333333333,0.7978250577006437
10.0,24,Aさんは絵画展で最優秀賞を受賞した,48,5.416666666666667,1.5822598077720296,48,6.0625,0.9980033257949957,48,2.9166666666666665,1.9982261637308323,48,6.833333333333333,0.3766217885773545
10.0,25,Aさんは新しいギターのコードが思い浮かばない,47,2.574468085106383,1.6251378650690032,46,4.413043478260869,1.4387662454960308,46,3.782608695652174,1.7115690459440474,46,2.9347826086956523,0.6799403213368878
10.0,26,Aさんは定食屋さんでお米を食べ尽くした,47,4.51063829787234,2.0416568338477057,47,5.361702127659575,1.7373834889292774,47,3.9361702127659575,1.6205776656482034,47,4.148936170212766,1.1974379062462692
10.0,27,Aさんは趣味は写真撮影だ,48,4.375,1.6193642041035472,48,2.6875,1.3861971552385646,48,2.5833333333333335,1.5551333435792756,48,5.729166666666667,0.8688359376342708
