QuestionID,カテゴリ番号,属性ペア,うわさの内容,interest_データ数,interest_平均値,interest_SD,AOI_データ数,AOI_平均値,AOI_SD,privacy_データ数,privacy_平均値,privacy_SD,polarity_データ数,polarity_平均値,polarity_SD
15.0,7,M1-F1,Aさんは映画館がすぐそこにある,12,3.3333333333333335,1.8748737331221843,12,4.083333333333333,0.90033663737852,12,2.75,1.764549903980152,12,5.166666666666667,1.1934162828797104
15.0,7,M2-F2,Aさんは映画館がすぐそこにある,12,3.4166666666666665,1.781640374554423,12,4.166666666666667,1.4668044012461754,12,2.5,1.243163121016122,12,5.25,0.9653072991634227
15.0,7,M3-F3,Aさんは映画館がすぐそこにある,12,3.3333333333333335,1.2309149097933272,12,3.3333333333333335,1.556997888323046,12,2.1666666666666665,1.337115846843043,12,4.5,0.674199862463242
15.0,7,M4-F4,Aさんは映画館がすぐそこにある,9,2.888888888888889,1.4529663145135578,12,3.9166666666666665,1.5642792899510294,12,2.75,1.4222261679238197,12,5.25,0.7537783614444091
15.0,8,M1-F1,Aさんはダイエットをしている,12,4.25,1.6583123951777,12,1.75,0.7537783614444091,12,4.916666666666667,1.2401124093721454,12,4.416666666666667,1.0836246694508318
15.0,8,M2-F2,Aさんはダイエットをしている,12,4.583333333333333,1.6213537179739277,12,1.75,0.7537783614444091,12,4.75,1.4847711791873706,12,4.75,1.4222261679238197
15.0,8,M3-F3,Aさんはダイエットをしている,12,4.416666666666667,1.5050420310248864,12,1.8333333333333333,1.114640858045426,12,5.0,1.4142135623730951,12,4.75,0.8660254037844386
15.0,8,M4-F4,Aさんはダイエットをしている,12,2.8333333333333335,1.898963034411309,12,1.8333333333333333,0.834847109936722,12,4.5,1.7837651700316894,12,4.416666666666667,1.3113721705515065
15.0,9,M1-F1,Aさんは将棋をよく指す,12,3.4166666666666665,1.4433756729740643,12,4.083333333333333,1.0836246694508318,12,2.75,1.815338686155987,12,5.0,0.9534625892455924
15.0,9,M2-F2,Aさんは将棋をよく指す,12,3.5833333333333335,1.5642792899510296,12,4.833333333333333,1.0298573010888747,12,2.8333333333333335,1.9462473604038075,12,5.25,1.0552897060221726
15.0,9,M3-F3,Aさんは将棋をよく指す,12,4.166666666666667,1.403458930534474,12,4.0,1.5954480704349312,12,2.9166666666666665,2.0652243256245835,12,5.166666666666667,0.7177405625652733
15.0,9,M4-F4,Aさんは将棋をよく指す,12,4.0,1.4770978917519928,12,4.166666666666667,1.337115846843043,12,3.0,1.651445647689541,12,5.833333333333333,0.8348471099367218
15.0,10,M1-F1,Aさんは絵を描くのが下手,12,3.0,1.044465935734187,12,2.1666666666666665,0.937436866561092,12,4.333333333333333,1.1547005383792515,12,2.6666666666666665,0.6513389472789297
15.0,10,M2-F2,Aさんは絵を描くのが下手,12,2.5,1.243163121016122,12,2.1666666666666665,0.937436866561092,12,4.083333333333333,1.4433756729740643,12,2.4166666666666665,0.6685579234215215
15.0,10,M3-F3,Aさんは絵を描くのが下手,12,3.3333333333333335,1.9694638556693238,12,1.8333333333333333,0.9374368665610922,12,3.8333333333333335,1.5275252316519465,12,2.8333333333333335,0.5773502691896257
15.0,10,M4-F4,Aさんは絵を描くのが下手,12,2.75,1.2154310870109943,12,2.4166666666666665,1.378954368902449,12,4.0,1.7056057308448835,12,2.3333333333333335,0.7784989441615231
15.0,11,M1-F1,Aさんはライブで聴いていたら、前の人から新しいバンドを教えてもらった.,12,3.5833333333333335,1.6213537179739277,11,5.090909090909091,1.3751033019046572,12,3.0833333333333335,1.4433756729740643,12,5.416666666666667,0.7929614610987591
15.0,11,M2-F2,Aさんはライブで聴いていたら、前の人から新しいバンドを教えてもらった.,12,3.8333333333333335,1.8504708655481243,12,5.166666666666667,1.403458930534474,12,3.5833333333333335,2.3143164446679725,12,6.0,1.044465935734187
15.0,11,M3-F3,Aさんはライブで聴いていたら、前の人から新しいバンドを教えてもらった.,11,4.2727272727272725,1.1908743922772955,11,4.2727272727272725,1.3483997249264843,11,2.727272727272727,1.1037127426019047,11,5.363636363636363,0.8090398349558904
15.0,11,M4-F4,Aさんはライブで聴いていたら、前の人から新しいバンドを教えてもらった.,12,3.75,1.712255291076124,12,4.916666666666667,1.0836246694508318,12,3.0,1.651445647689541,12,5.75,0.8660254037844386
15.0,12,M1-F1,Aさんは最近フラれた,12,4.75,1.4847711791873706,12,2.9166666666666665,1.0836246694508316,12,6.5,0.9045340337332909,12,1.25,0.45226701686664544
15.0,12,M2-F2,Aさんは最近フラれた,12,3.6666666666666665,1.7232808737106584,12,2.8333333333333335,1.337115846843043,12,6.5,0.5222329678670935,12,1.1666666666666667,0.38924947208076155
15.0,12,M3-F3,Aさんは最近フラれた,12,5.166666666666667,0.8348471099367218,12,3.0,1.4770978917519928,12,6.0,0.7385489458759964,12,1.5833333333333333,0.5149286505444373
15.0,12,M4-F4,Aさんは最近フラれた,12,3.6666666666666665,1.6696942198734437,12,3.25,1.3568010505999362,12,6.25,0.9653072991634227,12,1.0833333333333333,0.28867513459481287
15.0,13,M1-F1,Aさんはフェリーで海岸線を散策している,10,4.1,1.7919573407620817,11,6.090909090909091,1.1361818036340359,11,3.090909090909091,1.3751033019046572,11,5.2727272727272725,1.009049958219026
15.0,13,M2-F2,Aさんはフェリーで海岸線を散策している,11,4.909090909090909,1.6403990645294486,11,6.090909090909091,0.9438798074485389,11,3.6363636363636362,2.062654952856986,11,5.636363636363637,0.8090398349558904
15.0,13,M3-F3,Aさんはフェリーで海岸線を散策している,10,4.6,1.429840705968481,10,5.6,1.3498971154211057,10,3.3,2.263232692902394,10,5.4,0.9660917830792958
15.0,13,M4-F4,Aさんはフェリーで海岸線を散策している,12,4.5,2.195035721390843,12,5.916666666666667,0.6685579234215216,12,3.9166666666666665,1.880924981991251,12,5.333333333333333,1.0730867399773196
15.0,14,M1-F1,Aさんはコンビニでおにぎりを食べきった,10,2.8,1.6193277068654826,10,3.2,1.1352924243950933,10,3.2,1.4757295747452437,10,4.5,0.5270462766947299
15.0,14,M2-F2,Aさんはコンビニでおにぎりを食べきった,12,2.5833333333333335,1.5642792899510296,12,3.75,2.220769727328383,12,3.75,2.050498830661811,11,4.545454545454546,1.0357254813546264
15.0,14,M3-F3,Aさんはコンビニでおにぎりを食べきった,11,2.6363636363636362,1.5666989036012804,11,2.909090909090909,2.0225995873897267,11,3.0,1.61245154965971,11,4.363636363636363,0.9244162777371753
15.0,14,M4-F4,Aさんはコンビニでおにぎりを食べきった,12,2.1666666666666665,1.7494587907710375,11,3.090909090909091,1.8140862964338524,12,3.5833333333333335,2.151461800448216,12,4.666666666666667,1.0730867399773196
15.0,15,M1-F1,Aさんはジョギングをしたことがない,12,2.6666666666666665,1.497472618255253,12,4.083333333333333,1.6764862244009224,12,3.4166666666666665,1.6764862244009227,12,3.5,0.5222329678670935
15.0,15,M2-F2,Aさんはジョギングをしたことがない,12,3.3333333333333335,2.015094553763188,12,4.583333333333333,1.8809249819912512,12,4.583333333333333,1.6764862244009227,12,2.6666666666666665,0.8876253645985945
15.0,15,M3-F3,Aさんはジョギングをしたことがない,12,3.3333333333333335,1.3706888336846839,12,4.0,1.5954480704349312,12,3.25,1.764549903980152,12,3.5833333333333335,0.5149286505444373
15.0,15,M4-F4,Aさんはジョギングをしたことがない,12,2.8333333333333335,1.4034589305344742,12,5.25,0.9653072991634227,12,3.75,1.6025547785276542,12,2.8333333333333335,0.7177405625652734
15.0,17,M1-F1,Aさんはお小遣いで新しいゲームソフト買った,12,3.9166666666666665,1.5050420310248862,12,2.1666666666666665,0.7177405625652734,12,2.75,1.864744681524183,12,5.416666666666667,1.0836246694508316
15.0,17,M2-F2,Aさんはお小遣いで新しいゲームソフト買った,12,5.25,1.4222261679238197,12,2.0833333333333335,0.7929614610987591,12,3.0833333333333335,1.6764862244009224,12,6.166666666666667,0.8348471099367217
15.0,17,M3-F3,Aさんはお小遣いで新しいゲームソフト買った,12,4.916666666666667,1.2401124093721456,12,2.0,0.8528028654224418,12,2.9166666666666665,1.5642792899510294,12,5.666666666666667,0.8876253645985944
15.0,17,M4-F4,Aさんはお小遣いで新しいゲームソフト買った,12,3.8333333333333335,1.5859229221975182,12,2.5833333333333335,1.0836246694508318,12,3.5833333333333335,2.0207259421636903,12,5.75,0.8660254037844386
15.0,18,M1-F1,Aさんはギターを弾いたことがない,12,2.25,1.0552897060221726,12,2.0,0.7385489458759964,12,2.9166666666666665,1.6213537179739277,12,3.5,0.674199862463242
15.0,18,M2-F2,Aさんはギターを弾いたことがない,12,2.0833333333333335,1.2401124093721456,12,2.1666666666666665,0.8348471099367218,12,3.0833333333333335,1.6213537179739277,12,3.0833333333333335,0.7929614610987591
15.0,18,M3-F3,Aさんはギターを弾いたことがない,12,2.3333333333333335,1.6143297699232972,12,2.4166666666666665,1.7298624923456323,12,2.9166666666666665,1.6764862244009224,12,3.75,0.45226701686664544
15.0,18,M4-F4,Aさんはギターを弾いたことがない,12,2.0,0.8528028654224418,12,2.6666666666666665,0.9847319278346618,12,3.0,1.7056057308448835,12,3.25,0.8660254037844386
15.0,19,M1-F1,Aさんは音楽に癒される,12,4.416666666666667,1.1645001528813148,12,1.5,0.7977240352174656,12,2.4166666666666665,1.5642792899510296,12,6.333333333333333,0.6513389472789295
15.0,19,M2-F2,Aさんは音楽に癒される,12,4.833333333333333,1.80067327475704,12,1.5833333333333333,0.6685579234215215,12,1.8333333333333333,0.834847109936722,12,6.416666666666667,0.6685579234215215
15.0,19,M3-F3,Aさんは音楽に癒される,12,4.416666666666667,1.5642792899510294,12,1.3333333333333333,0.6513389472789296,12,2.5833333333333335,1.8319554050414564,12,6.333333333333333,0.4923659639173309
15.0,19,M4-F4,Aさんは音楽に癒される,12,3.9166666666666665,1.781640374554423,12,1.75,0.621581560508061,12,2.4166666666666665,1.8809249819912512,12,6.333333333333333,0.6513389472789296
15.0,20,M1-F1,Aさんは飲み放題の焼き鳥屋に行ってきた,12,4.0,1.7056057308448835,12,2.5,0.9045340337332909,12,1.8333333333333333,1.6422453217986943,12,5.25,0.7537783614444091
15.0,20,M2-F2,Aさんは飲み放題の焼き鳥屋に行ってきた,12,4.5,2.15322168769582,12,3.0,1.348399724926484,12,2.3333333333333335,1.497472618255253,12,5.833333333333333,1.0298573010888745
15.0,20,M3-F3,Aさんは飲み放題の焼き鳥屋に行ってきた,12,4.583333333333333,1.0836246694508316,12,2.4166666666666665,0.90033663737852,12,2.9166666666666665,2.0652243256245835,12,5.416666666666667,0.9962049198956219
15.0,20,M4-F4,Aさんは飲み放題の焼き鳥屋に行ってきた,12,3.4166666666666665,1.928651593652148,12,2.75,0.8660254037844386,12,2.5,1.6236882817719773,12,5.5,0.9045340337332909
15.0,21,M1-F1,Aさんはガーデニングで花を育てている,12,4.833333333333333,1.1934162828797101,12,3.0,1.4142135623730951,12,2.5833333333333335,1.8319554050414564,12,5.666666666666667,0.8876253645985944
15.0,21,M2-F2,Aさんはガーデニングで花を育てている,12,4.75,1.6583123951777,12,2.6666666666666665,1.4354811251305468,12,2.0,1.4142135623730951,12,6.25,0.621581560508061
15.0,21,M3-F3,Aさんはガーデニングで花を育てている,12,4.833333333333333,1.337115846843043,12,2.6666666666666665,1.5569978883230458,12,2.5833333333333335,1.4433756729740645,12,5.583333333333333,0.5149286505444371
15.0,21,M4-F4,Aさんはガーデニングで花を育てている,12,4.583333333333333,1.97522534195852,12,3.25,1.0552897060221726,12,2.9166666666666665,1.928651593652148,12,5.833333333333333,0.937436866561092
15.0,22,M1-F1,Aさんは受験に失敗した,12,3.9166666666666665,1.5050420310248864,12,3.0,1.2792042981336627,12,6.5,0.674199862463242,12,1.1666666666666667,0.3892494720807615
15.0,22,M2-F2,Aさんは受験に失敗した,12,3.6666666666666665,1.775250729197189,12,3.5833333333333335,1.3113721705515067,12,6.416666666666667,0.90033663737852,12,1.1666666666666667,0.3892494720807615
15.0,22,M3-F3,Aさんは受験に失敗した,12,4.083333333333333,1.5050420310248864,12,2.8333333333333335,1.0298573010888745,12,6.0,0.9534625892455924,12,1.25,0.45226701686664544
15.0,22,M4-F4,Aさんは受験に失敗した,12,3.1666666666666665,1.8989630344113086,12,3.3333333333333335,1.5569978883230458,12,6.166666666666667,0.38924947208076155,12,1.1666666666666667,0.3892494720807615
15.0,23,M1-F1,Aさんは映画を30分早く見終えた,11,3.4545454545454546,1.6348477827391983,11,4.818181818181818,1.4709304414677002,11,3.272727272727273,1.5550504230351563,11,3.909090909090909,0.5393598899705937
15.0,23,M2-F2,Aさんは映画を30分早く見終えた,12,3.0833333333333335,1.7816403745544227,12,5.25,1.1381803659589922,12,3.5833333333333335,1.9752253419585197,12,4.166666666666667,0.9374368665610922
15.0,23,M3-F3,Aさんは映画を30分早く見終えた,12,3.0833333333333335,1.4433756729740645,12,4.416666666666667,1.378954368902449,12,3.3333333333333335,1.497472618255253,12,4.333333333333333,0.7784989441615229
15.0,23,M4-F4,Aさんは映画を30分早く見終えた,12,2.9166666666666665,1.928651593652148,12,4.333333333333333,1.0730867399773196,12,3.25,1.6025547785276542,12,4.583333333333333,0.7929614610987591
15.0,24,M1-F1,Aさんは全方位の写真を撮り尽くした,12,3.5833333333333335,2.108783937953269,12,4.75,1.3568010505999362,12,3.1666666666666665,1.898963034411309,12,5.0,1.1281521496355325
15.0,24,M2-F2,Aさんは全方位の写真を撮り尽くした,11,4.090909090909091,2.119176512447486,11,5.454545454545454,1.2135597524338355,11,4.363636363636363,2.013590190318143,11,4.818181818181818,1.0787197799411874
15.0,24,M3-F3,Aさんは全方位の写真を撮り尽くした,12,3.8333333333333335,1.9462473604038073,12,4.916666666666667,1.378954368902449,12,3.3333333333333335,1.8257418583505538,12,4.833333333333333,1.0298573010888745
15.0,24,M4-F4,Aさんは全方位の写真を撮り尽くした,12,3.5,2.195035721390843,12,5.166666666666667,0.937436866561092,12,3.5,1.8829377433825436,12,4.75,0.8660254037844386
15.0,25,M1-F1,Aさんは海外旅行に行ったことがある,12,4.75,1.4222261679238197,12,2.4166666666666665,0.996204919895622,12,2.0,1.5374122295716148,12,5.916666666666667,0.6685579234215215
15.0,25,M2-F2,Aさんは海外旅行に行ったことがある,12,5.166666666666667,1.4668044012461756,12,3.0833333333333335,1.443375672974064,12,2.0,1.044465935734187,12,5.916666666666667,0.90033663737852
15.0,25,M3-F3,Aさんは海外旅行に行ったことがある,12,5.25,0.9653072991634227,12,2.4166666666666665,1.378954368902449,12,2.3333333333333335,1.6143297699232972,12,5.75,0.45226701686664544
15.0,25,M4-F4,Aさんは海外旅行に行ったことがある,12,4.416666666666667,1.97522534195852,12,3.0,1.4142135623730951,12,2.8333333333333335,1.8504708655481246,12,5.666666666666667,0.7784989441615229
15.0,26,M1-F1,Aさんはチャリを修理している,12,3.5,1.6236882817719773,12,3.6666666666666665,1.0730867399773196,12,2.9166666666666665,1.8809249819912512,12,4.083333333333333,1.1645001528813153
15.0,26,M2-F2,Aさんはチャリを修理している,12,3.3333333333333335,1.497472618255253,12,3.8333333333333335,1.7494587907710375,12,2.8333333333333335,1.8989630344113089,12,4.333333333333333,1.556997888323046
15.0,26,M3-F3,Aさんはチャリを修理している,12,4.166666666666667,1.1934162828797101,12,3.75,1.6025547785276542,12,2.9166666666666665,1.5642792899510294,12,4.583333333333333,0.90033663737852
15.0,26,M4-F4,Aさんはチャリを修理している,12,3.9166666666666665,1.729862492345632,12,4.083333333333333,1.5050420310248864,12,3.0,1.7056057308448835,12,4.5,1.087114613009218
15.0,27,M1-F1,Aさんはのど自慢にエントリーした,12,5.333333333333333,1.0730867399773196,12,5.75,1.1381803659589922,12,3.25,1.5447859516333116,12,5.833333333333333,0.5773502691896256
15.0,27,M2-F2,Aさんはのど自慢にエントリーした,12,6.166666666666667,1.0298573010888745,12,6.5,0.674199862463242,12,4.5,2.0225995873897262,12,6.416666666666667,0.6685579234215215
15.0,27,M3-F3,Aさんはのど自慢にエントリーした,12,5.333333333333333,1.2309149097933274,12,5.916666666666667,0.7929614610987591,12,3.8333333333333335,1.9924098397912435,12,5.5,0.9045340337332909
15.0,27,M4-F4,Aさんはのど自慢にエントリーした,12,5.666666666666667,1.4354811251305468,12,6.25,0.621581560508061,12,3.6666666666666665,1.7232808737106584,12,5.916666666666667,0.90033663737852
15.0,28,M1-F1,Aさんは最新の映画を見逃した,12,2.9166666666666665,1.6213537179739277,12,2.1666666666666665,1.0298573010888745,12,2.4166666666666665,1.5050420310248864,12,3.0,0.6030226891555273
15.0,28,M2-F2,Aさんは最新の映画を見逃した,12,2.0,0.7385489458759964,12,2.0,0.8528028654224418,12,2.4166666666666665,1.6213537179739277,12,2.5833333333333335,0.996204919895622
15.0,28,M3-F3,Aさんは最新の映画を見逃した,12,3.0,1.1281521496355325,12,2.5833333333333335,0.6685579234215215,12,2.4166666666666665,1.164500152881315,12,3.0,0.0
15.0,28,M4-F4,Aさんは最新の映画を見逃した,12,2.75,1.4222261679238197,12,2.75,1.0552897060221726,12,2.75,1.764549903980152,12,2.5,1.0
15.0,29,M1-F1,Aさんは公園で散歩していたら、ランニング中の人から新しいコースを教えてもらった.,12,3.4166666666666665,1.621353717973928,12,5.0,0.9534625892455924,12,3.0833333333333335,1.378954368902449,12,5.333333333333333,0.7784989441615229
15.0,29,M2-F2,Aさんは公園で散歩していたら、ランニング中の人から新しいコースを教えてもらった.,12,3.5,1.7837651700316894,12,5.25,1.1381803659589922,12,3.75,2.220769727328383,12,6.083333333333333,0.90033663737852
15.0,29,M3-F3,Aさんは公園で散歩していたら、ランニング中の人から新しいコースを教えてもらった.,12,4.166666666666667,1.2673044646258476,12,4.0,1.4142135623730951,11,3.0,1.3416407864998738,11,5.454545454545454,1.0357254813546264
15.0,29,M4-F4,Aさんは公園で散歩していたら、ランニング中の人から新しいコースを教えてもらった.,12,3.5833333333333335,1.8319554050414562,12,5.166666666666667,1.1146408580454255,12,3.3333333333333335,1.8257418583505538,12,5.75,0.8660254037844386
15.0,30,M1-F1,Aさんは英語の本が理解できない,12,2.4166666666666665,1.164500152881315,12,2.3333333333333335,0.9847319278346618,12,4.333333333333333,1.0730867399773196,12,2.5833333333333335,0.6685579234215215
15.0,30,M2-F2,Aさんは英語の本が理解できない,12,2.25,1.0552897060221726,12,1.9166666666666667,0.9962049198956219,12,3.5,1.3142574813455419,12,2.4166666666666665,0.90033663737852
15.0,30,M3-F3,Aさんは英語の本が理解できない,12,2.8333333333333335,1.1146408580454257,12,2.25,0.9653072991634227,12,3.5833333333333335,1.5642792899510294,12,2.5,0.674199862463242
15.0,30,M4-F4,Aさんは英語の本が理解できない,12,2.6666666666666665,1.4354811251305468,12,2.4166666666666665,0.996204919895622,12,3.4166666666666665,1.880924981991251,12,2.4166666666666665,0.996204919895622
15.0,31,M1-F1,Aさんは定期的に料理をしている,12,4.5,1.5666989036012806,12,1.5833333333333333,0.7929614610987591,12,2.0833333333333335,1.5050420310248864,12,5.333333333333333,0.7784989441615229
15.0,31,M2-F2,Aさんは定期的に料理をしている,12,4.916666666666667,1.729862492345632,12,1.8333333333333333,1.0298573010888747,12,2.1666666666666665,1.6422453217986943,12,5.75,0.8660254037844386
15.0,31,M3-F3,Aさんは定期的に料理をしている,12,4.916666666666667,1.729862492345632,12,1.4166666666666667,0.6685579234215214,12,2.75,2.050498830661811,12,5.25,0.8660254037844386
15.0,31,M4-F4,Aさんは定期的に料理をしている,12,4.583333333333333,1.8319554050414562,12,2.25,0.9653072991634227,12,2.9166666666666665,1.880924981991251,12,5.5,0.9045340337332909
15.0,32,M1-F1,Aさんは腰痛持ちになってしまった,12,4.166666666666667,1.2673044646258473,12,2.3333333333333335,0.4923659639173309,12,4.25,1.3568010505999362,12,1.75,0.7537783614444091
15.0,32,M2-F2,Aさんは腰痛持ちになってしまった,12,3.4166666666666665,1.6764862244009227,12,2.5833333333333335,1.0836246694508316,12,4.666666666666667,1.6696942198734437,12,1.6666666666666667,0.8876253645985944
15.0,32,M3-F3,Aさんは腰痛持ちになってしまった,12,4.5,1.0,12,2.75,0.9653072991634227,12,4.5,1.6236882817719773,12,2.0833333333333335,0.5149286505444373
15.0,32,M4-F4,Aさんは腰痛持ちになってしまった,12,4.0,1.5374122295716148,12,3.25,1.2880570286640687,12,4.5,1.6236882817719773,12,1.4166666666666667,0.5149286505444373
15.0,33,M1-F1,Aさんは新鮮なフルーツを食べている,12,3.5,2.0225995873897262,12,2.5,1.087114613009218,12,2.0833333333333335,1.5642792899510294,12,5.916666666666667,0.6685579234215215
15.0,33,M2-F2,Aさんは新鮮なフルーツを食べている,11,3.4545454545454546,1.6949121725703882,12,2.0833333333333335,1.4433756729740643,12,1.75,1.5447859516333116,12,6.333333333333333,0.6513389472789295
15.0,33,M3-F3,Aさんは新鮮なフルーツを食べている,12,3.9166666666666665,1.6213537179739277,12,2.0833333333333335,1.0836246694508316,12,2.1666666666666665,1.1934162828797101,12,5.75,0.8660254037844386
15.0,33,M4-F4,Aさんは新鮮なフルーツを食べている,12,3.0833333333333335,1.6764862244009227,12,2.5,0.674199862463242,12,2.5833333333333335,1.6764862244009227,12,6.166666666666667,1.0298573010888745
15.0,34,M1-F1,Aさんは最新のゲームをプレイしている,12,4.25,1.2880570286640687,12,2.0,0.8528028654224418,12,2.25,1.4847711791873706,12,5.333333333333333,0.6513389472789296
15.0,34,M2-F2,Aさんは最新のゲームをプレイしている,12,5.5,1.4459976109624424,12,2.25,1.1381803659589922,12,2.5,1.6787441193290353,12,6.25,1.0552897060221726
15.0,34,M3-F3,Aさんは最新のゲームをプレイしている,12,5.083333333333333,1.0836246694508318,12,2.3333333333333335,1.0730867399773196,12,3.0,2.0,12,5.333333333333333,0.9847319278346618
15.0,34,M4-F4,Aさんは最新のゲームをプレイしている,12,4.333333333333333,1.8257418583505538,12,2.75,0.7537783614444091,12,2.9166666666666665,1.8809249819912512,12,5.583333333333333,0.9962049198956219
15.0,35,M1-F1,Aさんは数学が好き,12,3.4166666666666665,1.2401124093721456,12,3.3333333333333335,1.2309149097933274,12,2.5833333333333335,1.5050420310248864,12,5.666666666666667,0.9847319278346618
15.0,35,M2-F2,Aさんは数学が好き,12,4.0,1.8586407545691703,12,2.9166666666666665,1.6764862244009227,12,2.0833333333333335,1.1645001528813148,12,6.333333333333333,0.6513389472789295
15.0,35,M3-F3,Aさんは数学が好き,12,4.083333333333333,1.378954368902449,12,3.4166666666666665,1.2401124093721454,12,2.75,1.9128750375000738,12,5.75,1.0552897060221726
15.0,35,M4-F4,Aさんは数学が好き,12,5.0,1.2060453783110545,12,4.333333333333333,1.4354811251305468,12,2.6666666666666665,2.015094553763188,12,6.333333333333333,0.6513389472789296
15.0,36,M1-F1,Aさんはジョギングを朝早くにしている,12,4.083333333333333,1.4433756729740645,12,2.9166666666666665,1.0836246694508316,12,3.3333333333333335,1.9694638556693238,12,6.166666666666667,0.5773502691896257
15.0,36,M2-F2,Aさんはジョギングを朝早くにしている,12,4.75,1.6583123951777,12,2.75,1.4222261679238197,12,2.9166666666666665,1.7816403745544227,12,6.416666666666667,0.5149286505444371
15.0,36,M3-F3,Aさんはジョギングを朝早くにしている,12,4.166666666666667,1.1934162828797101,12,3.1666666666666665,1.1934162828797101,12,3.3333333333333335,1.9227505550564008,12,5.25,0.621581560508061
15.0,36,M4-F4,Aさんはジョギングを朝早くにしている,12,4.166666666666667,1.5859229221975182,12,3.5,1.381698559415515,12,3.5,2.195035721390843,12,5.75,1.0552897060221726
15.0,37,M1-F1,Aさんは新しいスニーカーに1万円使った,12,4.0,1.4770978917519928,12,2.6666666666666665,0.7784989441615229,12,3.6666666666666665,1.669694219873444,12,4.583333333333333,0.7929614610987591
15.0,37,M2-F2,Aさんは新しいスニーカーに1万円使った,12,4.5,1.0,12,3.75,1.6025547785276542,12,3.9166666666666665,1.8319554050414562,12,5.0,1.2060453783110545
15.0,37,M3-F3,Aさんは新しいスニーカーに1万円使った,12,4.333333333333333,0.9847319278346618,12,2.9166666666666665,1.2401124093721454,12,3.8333333333333335,1.9462473604038073,12,5.083333333333333,0.90033663737852
15.0,37,M4-F4,Aさんは新しいスニーカーに1万円使った,12,3.25,1.6025547785276542,12,3.5,1.1677484162422844,12,4.25,2.0056737702645644,12,4.25,1.4222261679238197
15.0,38,M1-F1,Aさんは趣味が水泳なんだ,12,3.25,1.2880570286640687,12,3.5,1.5075567228888183,12,2.8333333333333335,1.8989630344113089,12,5.666666666666667,0.8876253645985944
15.0,38,M2-F2,Aさんは趣味が水泳なんだ,12,4.25,1.4222261679238197,12,3.75,1.4222261679238197,12,2.25,1.4222261679238197,12,6.166666666666667,0.7177405625652733
15.0,38,M3-F3,Aさんは趣味が水泳なんだ,12,4.25,1.6583123951777,12,3.25,1.4847711791873706,12,2.5,1.6236882817719773,12,5.5,1.1677484162422844
15.0,38,M4-F4,Aさんは趣味が水泳なんだ,12,4.75,1.4847711791873706,12,3.3333333333333335,1.1547005383792517,12,2.8333333333333335,1.5859229221975182,12,5.833333333333333,0.5773502691896257
15.0,39,M1-F1,Aさんは音楽の魅力を仲間に伝えている,12,4.166666666666667,1.3371158468430433,12,3.0,1.2060453783110545,12,2.5833333333333335,1.6213537179739277,12,6.083333333333333,0.7929614610987592
15.0,39,M2-F2,Aさんは音楽の魅力を仲間に伝えている,12,4.833333333333333,1.7494587907710375,12,3.4166666666666665,1.781640374554423,12,3.25,2.179449471770337,12,6.166666666666667,0.9374368665610922
15.0,39,M3-F3,Aさんは音楽の魅力を仲間に伝えている,12,5.0,0.9534625892455924,12,2.75,0.621581560508061,12,1.75,0.7537783614444091,12,5.833333333333333,0.5773502691896257
15.0,39,M4-F4,Aさんは音楽の魅力を仲間に伝えている,12,4.0,1.8586407545691703,12,3.8333333333333335,1.2673044646258476,12,2.6666666666666665,1.3706888336846839,12,5.666666666666667,0.8876253645985945
15.0,40,M1-F1,Aさんはアニメが好き,12,4.666666666666667,1.6143297699232972,12,1.5,0.5222329678670935,12,3.3333333333333335,1.8257418583505538,12,5.666666666666667,0.7784989441615229
15.0,40,M2-F2,Aさんはアニメが好き,12,5.0,1.5374122295716148,12,1.75,0.621581560508061,12,3.1666666666666665,1.5859229221975182,12,5.666666666666667,0.8876253645985945
15.0,40,M3-F3,Aさんはアニメが好き,12,5.166666666666667,1.5859229221975182,12,2.3333333333333335,1.3706888336846839,12,3.0,2.0,12,5.75,0.7537783614444091
15.0,40,M4-F4,Aさんはアニメが好き,12,4.333333333333333,2.1033883198882757,12,2.5,1.0,12,3.4166666666666665,1.7816403745544227,12,5.75,0.7537783614444091
15.0,41,M1-F1,Aさんは週末は3つのバイトをしている,12,5.0,1.8586407545691703,12,4.666666666666667,1.775250729197189,12,4.583333333333333,1.4433756729740645,12,4.416666666666667,0.7929614610987591
15.0,41,M2-F2,Aさんは週末は3つのバイトをしている,12,5.083333333333333,1.0836246694508318,12,5.833333333333333,0.9374368665610922,12,4.416666666666667,1.7816403745544227,12,4.0,1.4770978917519928
15.0,41,M3-F3,Aさんは週末は3つのバイトをしている,12,5.5,1.1677484162422844,12,4.75,1.6025547785276542,12,4.25,1.6583123951777,12,4.5,0.7977240352174656
15.0,41,M4-F4,Aさんは週末は3つのバイトをしている,12,5.083333333333333,1.831955405041456,12,5.916666666666667,0.90033663737852,12,5.083333333333333,1.6213537179739277,12,3.9166666666666665,0.7929614610987591
15.0,42,M1-F1,Aさんは公園でランニング中に水筒を落としてしまった,12,2.6666666666666665,1.556997888323046,12,4.5,1.243163121016122,12,3.1666666666666665,1.337115846843043,12,2.0833333333333335,0.5149286505444373
15.0,42,M2-F2,Aさんは公園でランニング中に水筒を落としてしまった,12,1.75,0.8660254037844386,12,4.75,1.4222261679238197,12,4.0,1.8090680674665818,12,2.25,0.7537783614444091
